epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,10519.6,1.38764,0.85591,1.09377,0.80072,0.61271,0.69648,0.35531,1.40439,0.85545,1.12033,0.006106,0.006106,0.006106
61,10696.2,1.38652,0.85326,1.09469,0.73912,0.62929,0.70508,0.35688,1.40763,0.86088,1.12126,0.00604,0.00604,0.00604
62,10872.2,1.37733,0.85243,1.09154,0.77284,0.58513,0.66726,0.34556,1.40668,0.85677,1.11972,0.005974,0.005974,0.005974
63,11049.2,1.38001,0.84857,1.09311,0.7424,0.63907,0.70796,0.36617,1.40474,0.85416,1.12207,0.005908,0.005908,0.005908
64,11225.4,1.37321,0.84727,1.0897,0.7294,0.63373,0.69872,0.35456,1.4043,0.85601,1.11822,0.005842,0.005842,0.005842
65,11402.3,1.37898,0.84671,1.08991,0.6813,0.62777,0.67224,0.34335,1.40973,0.85992,1.11949,0.005776,0.005776,0.005776
66,11579,1.37726,0.84963,1.0916,0.73178,0.62103,0.70322,0.35572,1.41527,0.85489,1.12069,0.00571,0.00571,0.00571
67,11755.7,1.37219,0.84341,1.09368,0.75512,0.63657,0.7073,0.35846,1.4013,0.84497,1.11668,0.005644,0.005644,0.005644
68,11933.1,1.37626,0.8445,1.08605,0.73258,0.61156,0.68936,0.34676,1.41645,0.85022,1.11719,0.005578,0.005578,0.005578
69,12109.8,1.36982,0.84225,1.08767,0.7458,0.65232,0.72003,0.36685,1.39368,0.84283,1.1142,0.005512,0.005512,0.005512
70,12286.7,1.3637,0.83729,1.08262,0.68363,0.66614,0.70749,0.35556,1.39842,0.84421,1.11269,0.005446,0.005446,0.005446
71,12464.1,1.35849,0.83189,1.08408,0.77245,0.62687,0.71604,0.35968,1.39181,0.83762,1.11088,0.00538,0.00538,0.00538
72,12641.1,1.35954,0.83489,1.08077,0.76278,0.65713,0.72595,0.36291,1.39069,0.84172,1.11278,0.005314,0.005314,0.005314
73,12818.2,1.36149,0.83764,1.08217,0.78272,0.64061,0.72536,0.36648,1.38825,0.84018,1.10931,0.005248,0.005248,0.005248
74,12994.9,1.3582,0.83552,1.07892,0.7762,0.59844,0.71121,0.35845,1.39841,0.84592,1.11168,0.005182,0.005182,0.005182
75,13171.9,1.35299,0.82693,1.07747,0.78009,0.62163,0.72188,0.36752,1.38284,0.83546,1.10951,0.005116,0.005116,0.005116
76,13349.3,1.35893,0.83658,1.08373,0.80574,0.63774,0.72705,0.3769,1.3926,0.83929,1.11136,0.00505,0.00505,0.00505
77,13526.2,1.34522,0.82489,1.07438,0.80277,0.59012,0.71811,0.36781,1.39302,0.83969,1.11066,0.004984,0.004984,0.004984
78,13704.4,1.35389,0.83029,1.0795,0.7446,0.66946,0.73437,0.37714,1.38012,0.83013,1.10598,0.004918,0.004918,0.004918
79,13888,1.34974,0.82457,1.07638,0.7572,0.65335,0.71671,0.36245,1.39112,0.83325,1.1092,0.004852,0.004852,0.004852
80,14071.8,1.34506,0.81892,1.06986,0.74895,0.63235,0.72111,0.37588,1.38507,0.82933,1.10698,0.004786,0.004786,0.004786
81,14251,1.34136,0.81994,1.07487,0.6895,0.6719,0.70116,0.36394,1.3899,0.83258,1.10676,0.00472,0.00472,0.00472
82,14430,1.33998,0.82173,1.07401,0.75069,0.67336,0.72385,0.37139,1.38031,0.82779,1.1051,0.004654,0.004654,0.004654
83,14607.3,1.34633,0.82393,1.07469,0.78593,0.66992,0.74331,0.37763,1.37973,0.82883,1.10377,0.004588,0.004588,0.004588
84,14787.8,1.33734,0.81886,1.07274,0.73933,0.68299,0.7258,0.37815,1.3872,0.82847,1.107,0.004522,0.004522,0.004522
85,14967.9,1.34171,0.81807,1.07409,0.77595,0.66732,0.73768,0.38368,1.38596,0.82612,1.10486,0.004456,0.004456,0.004456
86,15146,1.33411,0.81367,1.07321,0.71919,0.69816,0.73388,0.38406,1.38078,0.8221,1.1034,0.00439,0.00439,0.00439
87,15323.7,1.33355,0.80691,1.0701,0.78723,0.59815,0.71864,0.37358,1.38087,0.81945,1.10177,0.004324,0.004324,0.004324
88,15501.7,1.33062,0.81204,1.06862,0.76819,0.6275,0.72865,0.38023,1.36927,0.81933,1.0997,0.004258,0.004258,0.004258
89,15679.2,1.32869,0.80956,1.06914,0.79799,0.63702,0.73419,0.37484,1.37952,0.82358,1.10062,0.004192,0.004192,0.004192
90,15856.5,1.33396,0.81603,1.0736,0.73268,0.69425,0.73853,0.37664,1.36865,0.81668,1.09753,0.004126,0.004126,0.004126
91,16033.9,1.33031,0.81061,1.06936,0.75326,0.67307,0.72839,0.3785,1.37686,0.81895,1.10057,0.00406,0.00406,0.00406
92,16210.8,1.31497,0.80194,1.06096,0.79441,0.63988,0.73232,0.37757,1.37753,0.81694,1.10126,0.003994,0.003994,0.003994
93,16388.2,1.32572,0.80751,1.06612,0.75271,0.64594,0.71649,0.36415,1.37721,0.81857,1.1014,0.003928,0.003928,0.003928
94,16564.7,1.31286,0.7968,1.06357,0.79251,0.64427,0.73573,0.37509,1.37202,0.81232,1.09912,0.003862,0.003862,0.003862
