epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,192867,1.23697,0.5646,1.3814,0.95203,0.91002,0.96142,0.62846,1.25996,0.56091,1.63453,0.002872,0.002872,0.002872
74,194769,1.23673,0.56545,1.38216,0.9539,0.90721,0.96168,0.62761,1.26332,0.56145,1.63692,0.002773,0.002773,0.002773
75,196518,1.23276,0.56496,1.37621,0.95249,0.90846,0.96124,0.62687,1.26451,0.56109,1.63832,0.002674,0.002674,0.002674
76,198162,1.23594,0.56145,1.38021,0.95209,0.90718,0.96146,0.62659,1.26582,0.56088,1.63943,0.002575,0.002575,0.002575
77,199829,1.22934,0.56086,1.37621,0.95399,0.90653,0.96128,0.62608,1.26627,0.55971,1.64058,0.002476,0.002476,0.002476
78,201469,1.22357,0.56177,1.37358,0.95445,0.9061,0.96156,0.6263,1.26682,0.55916,1.64135,0.002377,0.002377,0.002377
79,203128,1.23039,0.56243,1.3734,0.95325,0.90631,0.96161,0.6258,1.26819,0.55876,1.64234,0.002278,0.002278,0.002278
80,204765,1.22544,0.55477,1.37177,0.95317,0.90721,0.96134,0.62552,1.26791,0.55846,1.6424,0.002179,0.002179,0.002179
81,206431,1.2177,0.55537,1.36725,0.95448,0.90569,0.96138,0.6255,1.26862,0.55774,1.64271,0.00208,0.00208,0.00208
82,208088,1.22205,0.55467,1.36997,0.95367,0.90508,0.96087,0.62548,1.26905,0.55729,1.64269,0.001981,0.001981,0.001981
83,209636,1.22098,0.55263,1.36754,0.95395,0.9058,0.96126,0.62581,1.26902,0.55725,1.64216,0.001882,0.001882,0.001882
84,210893,1.21388,0.54707,1.36149,0.95366,0.90478,0.96106,0.62606,1.26854,0.55683,1.64211,0.001783,0.001783,0.001783
85,212134,1.20709,0.54629,1.35608,0.9539,0.90481,0.96146,0.62607,1.26864,0.55685,1.64223,0.001684,0.001684,0.001684
86,213377,1.21051,0.54712,1.36161,0.95332,0.90535,0.96143,0.62589,1.26948,0.55699,1.64305,0.001585,0.001585,0.001585
87,214617,1.20823,0.54417,1.35945,0.95347,0.90593,0.9615,0.62624,1.27027,0.55685,1.64382,0.001486,0.001486,0.001486
88,215682,1.20626,0.54295,1.35868,0.95263,0.90602,0.96146,0.62604,1.2715,0.55667,1.64485,0.001387,0.001387,0.001387
89,216718,1.20218,0.54408,1.35663,0.95314,0.90605,0.96144,0.62571,1.27188,0.55695,1.64521,0.001288,0.001288,0.001288
90,217756,1.20099,0.54176,1.35683,0.95348,0.9046,0.9613,0.62532,1.27244,0.55712,1.64557,0.001189,0.001189,0.001189
