epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,157112,1.23906,0.5681,1.37991,0.95559,0.89683,0.95454,0.62309,1.26178,0.57678,1.6337,0.003763,0.003763,0.003763
65,159583,1.23567,0.56684,1.37829,0.95797,0.89504,0.95545,0.62344,1.26483,0.57642,1.63561,0.003664,0.003664,0.003664
66,161990,1.23153,0.56392,1.37267,0.95683,0.89569,0.9556,0.62396,1.26643,0.57521,1.63594,0.003565,0.003565,0.003565
67,164387,1.22959,0.56404,1.37211,0.95705,0.8965,0.95652,0.62421,1.2693,0.5749,1.63645,0.003466,0.003466,0.003466
68,166388,1.22703,0.56041,1.37373,0.95766,0.89637,0.95733,0.62476,1.27045,0.57307,1.63655,0.003367,0.003367,0.003367
69,168026,1.22301,0.56179,1.37174,0.95666,0.89689,0.9572,0.62604,1.26902,0.57325,1.63482,0.003268,0.003268,0.003268
70,169682,1.22382,0.55541,1.36917,0.95718,0.90111,0.95808,0.62656,1.2682,0.57094,1.63399,0.003169,0.003169,0.003169
71,171337,1.21595,0.55119,1.36463,0.95508,0.90316,0.95792,0.62755,1.26768,0.56975,1.63311,0.00307,0.00307,0.00307
72,173004,1.22213,0.55323,1.37061,0.95746,0.90276,0.9585,0.62825,1.26673,0.56743,1.63221,0.002971,0.002971,0.002971
73,174689,1.21386,0.54915,1.36156,0.95672,0.90304,0.95885,0.62888,1.26637,0.56758,1.63191,0.002872,0.002872,0.002872
74,176363,1.21513,0.55061,1.36407,0.95759,0.9029,0.95861,0.62966,1.26726,0.56635,1.63259,0.002773,0.002773,0.002773
75,178067,1.20912,0.55064,1.35831,0.95542,0.90448,0.95855,0.63006,1.26726,0.56579,1.63312,0.002674,0.002674,0.002674
76,179758,1.21318,0.54787,1.36251,0.9554,0.90316,0.95845,0.62933,1.26835,0.56518,1.63355,0.002575,0.002575,0.002575
